product_id,product_name,category,price,discount,average_rating,num_reviews,review_variance,description_keywords,title_similarity,image_quality_score,seller_id,seller_rating,seller_tenure_months,return_rate,shipping_time_days,complaint_count,verified_seller,price_to_market_avg_ratio,rating_to_review_ratio,discount_rating_correlation,genuine_label
P0975,Face Mask Modern,Beauty,150.12,46.11,3.39,270,1.724,authentic warranty,0.671,0.612,,3.9,16,17.648,3,4,0,2.49,0.02,98.75,1
P0976,Robot Toy Premium,Toys,150.12,30.69,3.22,524,0.967,genuine premium,,0.768,,4.07,23,9.638,5,9,0,0.65,0.02,89.16,1
P0977,Generic Product P0977,,14118.59,33.36,3.85,501,0.938,discounted warranty,0.659,0.874,,3.64,25,10.036,5,7,0,2.05,0.02,103.23,0
P0978,Food Processor Premium,Home,10048.69,19.76,3.12,330,1.066,imported premium,0.744,0.736,,2.99,25,10.714,2,3,1,0.38,0.02,83.21,0
P0979,Coffee Beans Plus,Grocery,10916.73,20.83,3.98,359,1.395,discounted imported,0.664,0.655,,3.35,44,14.164,6,7,1,3.53,0.02,103.15,0
P0980,Denim Jeans Lite,Fashion,2860.14,39.31,3.2,250,1.264,,0.707,0.731,,3.69,26,10.159,8,12,1,2.05,0.01,95.76,0
P0981,Robot Toy Pro,Toys,,40.08,3.34,314,1.015,replica refurbished,0.716,1.399,,4.18,27,4.138,4,7,0,,0.01,99.32,1
P0982,Pillow Set Plus,Home,6960.63,41.67,3.52,341,1.549,premium imported,0.8,0.708,,4.46,40,11.249,4,7,0,1.69,0.01,109.92,0
P0983,Coffee Beans Max,Grocery,150.12,28.37,3.86,529,0.842,authentic warranty,0.799,0.798,,2.24,28,25.734,3,,0,0.42,0.01,86.83,1
P0984,Organic Honey Classic,Grocery,8293.59,27.74,,387,1.323,original imported,0.718,0.784,,4.49,35,21.119,8,6,0,2.47,0.01,101.39,0
P0985,Green Tea Lite,Grocery,6015.79,25.09,3.91,480,1.297,discounted warranty,0.531,0.578,,3.83,37,11.469,3,6,0,1.43,0.02,59.74,0
P0986,Pillow Set Classic,Home,10804.82,51.41,2.86,274,0.975,authentic imported,0.825,0.678,,3.94,24,18.124,8,9,0,1.19,0.01,88.56,0
P0987,Action Figure Plus,Toys,4685.54,45.57,3.79,311,2.769,premium imported,0.814,0.743,,2.84,23,12.523,7,5,0,1.58,0.02,114.3,0
P0988,Smartwatch Classic,Electronics,15112.13,40.61,3.62,222,1.339,genuine warranty,1.606,0.764,,3.9,18,5.339,9,3,0,0.13,0.02,86.19,1
P0989,HD Camera Lite,Electronics,3572.81,36.54,2.58,413,0.658,replica limited,0.647,0.697,,4.08,19,13.066,5,20,0,0.32,0.01,94.22,0
P0990,Robot Toy Lite,Toys,7806.38,28.74,3.67,361,0.766,genuine premium,0.711,0.765,,3.39,31,14.678,7,1,0,0.82,0.01,91.21,0
P0991,Generic Product P0991,,16548.92,39.28,3.71,603,1.15,authentic warranty,0.7,0.577,,3.13,17,17.61,4,3,1,1.8,0.02,63.57,0
P0992,Silk Scarf Classic,Fashion,5642.92,38.77,3.89,560,0.841,refurbished discounted,0.749,0.591,,3.74,26,14.36,5,9,0,,0.01,66.95,1
P0993,Basmati Rice Modern,Grocery,1845.56,29.43,3.59,260,0.695,genuine original,0.702,0.693,,3.81,19,16.792,3,3,1,1.1,,62.28,0
P0994,Puzzle Game Premium,Toys,5565.17,29.51,3.76,462,0.983,premium genuine,0.598,0.689,,3.36,18,7.753,7,11,0,0.72,0.01,93.11,0
P0995,Running Shoes Modern,Fashion,3895.79,40.82,3.25,353,1.623,discounted warranty,0.836,0.715,,4.08,25,15.731,5,6,1,2.14,0.02,86.11,0
P0996,Lipstick Max,Beauty,11175.49,26,3.49,458,1.408,replica refurbished,0.522,0.693,,3.39,26,19.538,7,5,1,1.23,0.01,66.55,1
P0997,Generic Product P0997,,13018.37,40.39,3.7,331,1.714,genuine original,0.587,0.786,,3.48,27,11.826,3,4,1,1.8,0.02,117.34,1
P0998,Body Lotion Lite,Beauty,9472.54,43.03,4.2,234,1.273,discounted genuine,0.707,0.563,,3.14,23,8.937,6,4,1,3.03,0.02,113.73,0
P0999,Building Blocks Classic,Toys,4727.98,36.61,3.41,461,1.161,imported original,0.754,0.77,,3.28,31,13.311,5,3,1,0.69,0.02,92.95,1
P1000,Beauty Serum Modern,Beauty,1412.25,29.58,3.3,489,1.425,premium imported,0.783,0.625,,3.02,22,9.571,4,1,1,0.66,0.02,84.31,0
P1001,Generic Product P1001,,150.12,44.47,3.58,315,1.323,,0.748,0.54,,3.35,28,9.793,8,8,1,0.92,0.01,49.39,1
P1002,Cookware Set Lite,Home,9303.23,51.34,3.46,375,1.313,imported premium,0.757,0.651,,3.97,25,20.964,2,10,0,1.99,0.01,87.48,1
P1003,Generic Product P1003,,4108.63,38.84,3.45,488,1.047,replica refurbished,0.864,0.765,,3.71,31,11.245,6,6,1,2.4,0.02,93.34,1
P1004,Action Figure Max,Toys,11255.68,52.72,3.24,422,1.314,genuine sealed,0.708,0.781,,3.07,21,17.232,6,5,1,0.03,0.01,91.22,0
P1005,Gaming Mouse Max,Electronics,7575.69,40.91,3.72,431,1.351,refurbished replica,0.721,0.76,,3.43,29,13.692,8,2,0,1.93,0.02,109.31,0
P1006,Beauty Serum Classic,Beauty,5555.05,11.29,3.57,424,1.236,refurbished discounted,0.743,0.683,,3.03,23,16.453,8,10,1,3.23,0.01,84.86,
P1007,Smart TV Plus,Electronics,4435.49,33.8,3.85,355,0.953,premium original,0.745,0.58,,4.01,32,16.03,8,6,0,1.59,0.02,95.67,1
P1008,Electric Kettle Lite,Home,10134.4,41.48,3.73,356,1.176,imported authentic,0.779,0.932,,3.51,38,14.008,5,7,0,0.03,0.01,118.74,1
P1009,Silk Scarf Premium,Fashion,2663.06,19.94,4.09,257,0.821,imported sealed,0.765,,,3.82,32,5.973,6,6,0,2.16,0.02,89.84,1
P1010,Lipstick Ultra,Beauty,3955.32,27.09,4.14,497,1.051,premium sealed,0.613,0.669,,3.56,21,9.92,7,7,1,1.2,0,72.18,1
P1011,Face Cream Classic,Beauty,10270.61,34.02,3.45,489,1.53,discounted genuine,0.821,0.591,,4.46,24,12.456,4,8,1,0.03,0.01,95.38,1
P1012,Body Lotion Modern,Beauty,9884.27,50.84,3.65,430,1.047,genuine sealed,0.695,0.711,,3.87,21,62.163,9,9,1,1.2,0.02,86.85,1
P1013,Silk Scarf Modern,Fashion,150.12,25.84,4.15,461,1.563,replica discounted,0.76,0.706,,4.32,31,16.959,5,5,0,1.21,0.02,108.07,1
P1014,Action Figure Plus,Toys,8438.03,42.31,3.82,459,0.885,imported original,0.71,0.854,,4,15,12.349,9,7,1,1.06,0.01,83.8,1
P1015,Generic Product P1015,,12197.26,20.75,3.83,410,1.362,genuine original,0.834,0.577,,4.26,24,12.94,8,8,0,2.32,0.02,93.26,1
P1016,Robot Toy Pro,Toys,6518.29,34.67,4.52,385,1.105,genuine imported,0.84,0.794,,4.23,16,16.294,,7,1,0.03,0.01,103.64,1
P1017,Smartwatch Max,Electronics,9821.4,50.09,4.2,332,1.238,premium original,0.637,0.681,,3.74,20,14.758,6,3,0,0.06,0.01,123.14,0
P1018,Beauty Serum Premium,Beauty,8710.47,29.41,4.12,438,1.216,genuine sealed,0.842,0.703,,3.52,28,14.193,7,7,1,1.47,0.02,64.54,1
P1019,Face Mask Max,Beauty,6911.74,39.43,3.68,355,0.793,original imported,0.721,0.657,,3.92,27,9.916,7,6,1,1.32,0.02,108.77,0
P1020,Building Blocks Ultra,Toys,11736.25,22.33,8.37,300,0.939,premium original,0.686,0.713,,4.25,30,14.968,11,4,0,1.02,0.01,77.29,1
P1021,Cookware Set Premium,Home,15767.72,28.06,3.63,504,1.153,original sealed,0.673,0.908,,3.36,24,11.198,6,8,1,1,0.02,95.39,0
P1022,Generic Product P1022,,12699.73,36.1,3.51,445,0.927,replica refurbished,0.63,0.775,,4.04,41,20.261,8,6,0,1.67,0.01,92.6,1
P1023,Remote Control Car Premium,Toys,294.39,34.37,2.67,383,1.255,genuine imported,0.661,0.81,,3.55,25,18.288,5,6,1,1.79,0.01,79.65,1
P1024,Cookware Set Ultra,Home,6864.31,37.44,3.74,459,1.268,original sealed,0.762,0.672,,3.63,26,9.634,8,8,1,1.68,0.01,121.74,1
P1025,Wireless Earbuds Lite,Electronics,150.12,23.45,3.11,322,1.637,discounted warranty,0.701,0.655,,3.84,24,3.715,3,8,1,1.85,0.02,91.65,0
P1026,Remote Control Car Plus,Toys,14512.5,34.45,,490,1.717,genuine imported,0.626,0.791,,4.26,27,15.453,5,8,1,1.48,0.01,98.34,0
P1027,Vacuum Cleaner Plus,Home,11714.44,28.62,3.56,591,1.043,original authentic,0.802,0.591,,3.2,32,11.569,6,6,1,1.13,0.02,86.9,1
P1028,Food Processor Premium,Home,9576.78,49.45,3.25,309,0.846,original sealed,0.75,0.662,,3.49,25,24.863,5,10,1,0.91,0.01,83.22,0
P1029,Stuffed Animal Premium,Toys,12108.92,,3.91,486,1.41,premium warranty,0.702,0.84,,3.81,29,8.918,8,9,1,1.92,0.01,68.12,1
P1030,Basmati Rice Modern,Grocery,14039.74,37.33,3.76,502,1.673,genuine sealed,0.77,0.721,,4.43,23,14.828,4,8,1,0.84,0.02,38.92,0
P1031,Portable Speaker Lite,Electronics,7871.55,53.75,3.37,272,1.1,premium genuine,0.727,0.741,,3.18,36,15.976,7,7,0,2.15,0.02,111.81,0
P1032,HD Camera Premium,Electronics,150.12,23.88,3.87,575,1.372,premium genuine,0.831,0.614,,3.85,30,15.316,6,8,1,1.91,0.02,110.48,1
P1033,Coffee Beans Pro,Grocery,5941.04,14.67,3.29,399,1.217,premium sealed,0.687,0.758,,3.11,38,1.837,6,7,0,0.78,0.03,89.67,0
P1034,Olive Oil Pro,Grocery,2172.3,43.5,3.36,391,1.054,imported sealed,0.724,0.668,,3.95,22,15.426,8,9,1,0.11,0,97.03,0
P1035,Face Mask Classic,Beauty,7297.14,29.2,3.6,221,1.26,,0.688,0.849,,3.22,19,10.326,2,5,1,1.65,0.02,102.95,1
P1036,Food Processor Ultra,Home,6312.61,23.16,3.62,443,1.454,genuine warranty,0.822,0.761,,3.86,24,16.582,7,12,0,1.07,0.02,92.26,1
P1037,Smart TV Lite,Electronics,150.12,16.91,4.03,431,1.137,imported original,0.573,0.698,,3.9,25,16.326,7,7,0,2.92,0.02,84.26,1
P1038,Action Figure Max,Toys,6878.72,28.51,3.26,258,1.575,original authentic,0.774,0.731,,3.6,30,12.868,8,5,1,,0.02,100.45,1
P1039,Portable Speaker Lite,Electronics,1995.86,32.72,3.32,397,1.045,refurbished limited,0.689,0.686,,3.85,22,16.075,7,11,1,1.01,0.02,92.04,0
P1040,Generic Product P1040,,6652.44,34.28,4.18,433,0.999,premium imported,0.717,0.536,,4.19,34,13.15,4,6,1,2.54,0.02,72.48,1
P1041,Action Figure Modern,Toys,150.12,36.54,4.24,560,1.177,genuine premium,0.739,0.801,,2.91,16,10.491,4,,1,0.03,0.01,84.75,0
P1042,Smartwatch Plus,Electronics,15165.75,36.32,4.22,373,,replica refurbished,0.695,0.618,,3.3,28,,6,8,1,0.03,0.01,108.02,1
,Leather Jacket Pro,Fashion,2418.83,35.45,3.74,494,1.586,discounted warranty,0.766,0.6,,3.22,28,9.096,3,6,1,3.23,0,64.87,
P1044,Beauty Serum Modern,Beauty,1791.21,13.55,2.84,421,1.212,authentic original,0.658,0.496,,4.54,29,9.222,7,8,1,0.03,0.01,98.49,1
P1045,Generic Product P1045,,1722.84,56.8,4.09,436,1.205,discounted imported,0.704,0.596,,3.55,14,18.622,4,3,0,0.03,0.02,83.63,1
P1046,Food Processor Premium,Home,7564.52,13.75,3.93,217,1.501,premium authentic,0.652,0.713,,3.08,27,15.426,7,6,1,1.25,0.01,76,1
P1047,Vacuum Cleaner Plus,Home,3169.17,42.54,3.83,345,1.062,discounted limited,0.716,0.41,,3.32,31,5.323,4,4,0,1.34,0.02,109,0
P1048,Face Cream Pro,Beauty,13746.96,11.19,3.21,407,1.064,replica limited,0.71,0.554,,4.18,13,2.265,9,9,0,0.03,0.01,105.29,1
P1049,Designer Handbag Lite,Fashion,2889.14,32.3,3.6,438,0.649,imported genuine,0.606,0.806,,4.19,28,11.639,6,1,0,1.93,0.02,100.56,1
P1050,Remote Control Car Ultra,Toys,12594.16,25.08,3.9,447,1.211,replica limited,0.837,0.732,,3.6,27,20.575,10,9,0,2.12,0.01,113.9,1
P1051,Face Mask Ultra,Beauty,13303.02,42.71,4.46,433,1.031,genuine sealed,0.813,0.673,,3.15,29,9.081,4,6,1,2.45,0.02,79.93,1
P1052,Body Lotion Premium,Beauty,14854.49,25.73,2.89,1262,0.986,authentic warranty,0.59,0.708,,3.82,34,18.243,5,9,0,1.28,0.01,115.57,1
P1053,Puzzle Game Classic,Toys,5625.92,26.08,2.31,329,1.514,discounted genuine,0.763,0.8,,3.62,23,10.925,7,5,0,1.37,0.02,115.77,0
P1054,Leather Jacket Premium,Fashion,11488.92,11.04,3.79,344,1.062,discounted genuine,0.796,0.726,,3.97,32,14.927,8,8,1,1.52,0.02,77.27,0
P1055,Face Mask Plus,Beauty,6239.83,28.97,3.41,521,1.341,refurbished discounted,0.888,0.743,,4.11,29,13.206,4,4,,1.36,0.01,79.49,0
P1056,Gaming Mouse Max,Electronics,7628.93,31.49,3.97,359,0.958,imported genuine,0.874,0.784,,3.42,23,4.47,5,6,0,1.44,0.02,91.04,0
P1057,Cotton Shirt Plus,Fashion,10494.62,88.95,3.39,541,1.323,discounted warranty,0.782,0.706,,3.82,30,5.41,9,4,0,1.4,0.01,76.91,0
P1058,Hair Conditioner Premium,Beauty,1182.21,31.52,3.78,343,0.937,genuine sealed,0.535,0.793,,3.77,29,8.5,5,9,0,1.65,0.03,85.88,1
P1059,Cashew Nuts Pro,Grocery,150.12,39.69,2.27,340,1.179,refurbished limited,0.712,0.891,,1.19,29,14.058,8,9,0,0.99,0.01,105.95,0
P1060,Stuffed Animal Premium,Toys,,34.9,3.11,484,1.129,premium warranty,0.716,0.664,,4.17,23,13.595,6,10,1,2.26,0.01,88,0
P1061,Generic Product P1061,,2911.82,23.48,3.77,436,1.136,authentic premium,0.843,0.712,,3.08,38,17.06,6,9,1,2.32,0.02,93.9,1
P1062,Vacuum Cleaner Classic,Home,1319.69,36.51,3.19,430,0.868,original authentic,0.718,0.514,,3.12,33,10.304,4,7,0,2.79,0.02,87.77,0
P1063,Leather Jacket Ultra,Fashion,6272,37.59,4.08,420,0.71,discounted limited,0.855,0.85,,2.74,25,8.766,5,3,0,2.47,0.01,90.26,0
P1064,Blender Pro,Home,10137.32,28.89,3.6,383,1.075,genuine imported,0.71,0.726,,3.2,29,13.16,5,7,0,0.66,0.03,78.14,1
P1065,Puzzle Game Max,Toys,8750.2,50.36,4.02,432,1.061,original sealed,0.834,0.819,,3.64,21,13.491,7,4,0,1.01,0.01,108.82,1
P1066,Vacuum Cleaner Modern,Home,6182.48,147.16,1.07,354,0.924,refurbished limited,0.622,0.73,,4.08,24,13.133,6,10,1,1.58,0.01,113.92,1
P1067,Building Blocks Lite,Toys,13228.57,41.94,3.54,322,1.087,authentic genuine,0.693,0.751,,3.52,25,5.612,6,7,1,1.89,0.02,177.84,0
P1068,Face Cream Ultra,Beauty,3926.72,39.27,3.8,377,1.378,genuine original,0.657,0.877,,3.51,26,8.621,4,4,0,0.74,0.01,92.13,1
P1069,Generic Product P1069,,10498.84,31.71,3.71,469,1.178,genuine original,0.759,0.645,,4.07,32,7.463,7,11,0,0.84,0.01,80.79,0
P1070,Action Figure Premium,Toys,7989.59,36.62,2.93,354,1.265,genuine sealed,0.751,0.77,,4.31,2,11.943,7,6,1,0.67,0.02,84.3,0
P1071,Generic Product P1071,,792.64,37.88,3.41,344,1.304,genuine imported,0.829,0.772,,3.77,31,8.682,8,6,0,1.92,0.02,95.17,1
P1072,Cookware Set Max,Home,150.12,41.97,3.47,308,1.461,premium genuine,0.832,0.77,,2.62,34,13.152,5,9,0,0.83,0.02,76.43,0
P1073,Pillow Set Lite,Home,19903.58,24.75,3.25,1050,0.586,,0.716,0.623,,4.07,20,9.326,7,9,1,1.14,0.02,90.31,0
P1074,Cashew Nuts Pro,Grocery,6214.89,41.57,3.76,528,1.67,discounted replica,0.835,0.751,,3.65,28,11.947,9,5,1,2.06,0.02,78.77,0
P1075,Hair Conditioner Lite,Beauty,5492.1,35.35,4.02,429,1.629,,0.831,0.621,,4.11,1,10.051,9,8,0,2.63,0,86.49,0
P1076,Denim Jeans Lite,Fashion,2062.46,38.35,3.87,1995,1.165,imported original,0.766,0.533,,4.19,27,1.848,7,8,0,1.67,0.02,117.27,
P1077,Puzzle Game Premium,Toys,12256.93,32.4,2.54,350,1.771,imported genuine,0.779,0.514,,3.64,28,6.792,6,3,1,0.89,0.01,91.85,0
P1078,Face Mask Modern,Beauty,6419.46,23.91,3.34,444,1.231,,0.794,0.826,,3.7,31,15.387,30,7,0,0.2,0.01,91.31,0
P1079,Generic Product P1079,,13970.6,24.28,3.73,506,0.778,authentic sealed,0.698,0.672,,2.9,15,12.208,8,8,1,1.84,0.01,91.42,0
P1080,Cookware Set Classic,Home,3010.18,31.15,3,400,1.078,discounted warranty,,0.687,,3.99,22,14.041,11,4,0,0.09,0.01,97.43,1
P1081,Olive Oil Modern,Grocery,19801.38,42.92,3.61,442,1.411,replica refurbished,0.821,0.76,,2.89,29,10.193,5,23,0,0.89,0.02,84.54,1
P1082,Running Shoes Modern,Fashion,1329.76,14.62,3.01,373,1.426,premium imported,0.676,0.575,,4.35,22,10.178,9,8,1,0.44,0.02,90.43,0
P1083,Face Cream Premium,Beauty,13736.64,42.46,3.18,414,1.443,authentic warranty,0.785,0.779,,3.54,17,12.272,7,5,0,1.03,0,113.18,1
P1084,Green Tea Modern,Grocery,9866.52,33.15,3.19,234,1.225,imported original,0.772,0.556,,3.98,27,14.263,6,6,1,2.18,,76.2,0
P1085,Beauty Serum Pro,Beauty,15047.54,55.77,3.9,285,1.414,authentic premium,0.72,0.804,,4.32,19,10.318,5,8,0,2.64,0.02,74.27,1
P1086,Basmati Rice Max,Grocery,9399.23,36.2,3.6,308,0.452,authentic warranty,0.837,0.702,,3.74,,14.738,6,7,0,1.23,0.02,101.77,0
P1087,Green Tea Lite,Grocery,13188.9,35.37,4.28,344,0.726,original authentic,0.713,0.638,,3.93,29,8.464,10,7,1,1.02,0.01,82.02,0
P1088,Generic Product P1088,,4919.96,36.14,4.02,349,1.39,imported original,0.881,0.662,,3.26,30,15.518,5,7,0,1.99,0.02,100.87,0
P1089,Puzzle Game Lite,Toys,150.12,38.05,2.67,439,1.413,imported sealed,0.572,0.717,,4.03,18,12.323,7,4,0,0.64,0.02,92.12,0
P1090,HD Camera Modern,Electronics,4441.75,29.71,4.2,421,1.694,discounted genuine,1.151,0.642,,3.5,7,11.895,7,6,1,1.25,0.01,114.19,1
P1091,Generic Product P1091,,3195.11,34.9,2.94,479,1.156,replica discounted,0.723,0.65,,4.15,24,15.288,9,10,0,2.61,0.01,114.87,1
P1092,Generic Product P1092,,9466.4,22.71,3.52,529,1.098,genuine sealed,0.807,0.753,,3.65,18,13.402,9,5,0,2.08,0.02,59.79,1
P1093,Vacuum Cleaner Ultra,Home,5735.14,31.52,4.22,322,0.662,premium warranty,0.842,0.508,,4.33,28,11.613,8,11,1,1.17,0.01,62.9,0
P1094,Vacuum Cleaner Premium,Home,449.68,24,3.61,422,0.913,premium original,0.9,0.676,,4.15,35,7.8,6,5,1,0.74,0.03,111.2,0
P1095,Green Tea Lite,Grocery,5763.92,8.11,3.19,507,0.98,original authentic,0.698,,,3.8,21,20.715,8,7,1,0.45,0.02,98.98,1
P1096,Leather Jacket Classic,Fashion,6890.64,23.11,3.2,452,0.562,original authentic,0.689,0.92,,3.58,23,15.137,5,8,0,1.61,0,86.57,0
P1097,Generic Product P1097,,7733.54,32.21,3.87,1800,1.313,refurbished limited,0.781,0.947,,2.47,18,20.666,6,8,0,1.77,0.02,97.07,1
P1098,Generic Product P1098,,4486.56,47.99,4.58,350,0.957,original authentic,0.67,0.808,,4.07,25,9.828,7,7,1,3.55,0.01,61.77,0
P1099,HD Camera Max,Electronics,150.12,34.78,3.7,454,1.236,imported genuine,0.742,0.457,,2.81,24,3.57,8,3,0,0.72,0.01,98.13,0
P1100,Generic Product P1100,,11473.19,44.29,4.32,463,1.969,imported sealed,0.708,0.622,,2.61,18,5.267,4,7,1,2.02,0.02,63.59,1
P1101,Portable Speaker Classic,Electronics,10792.74,41.51,3.86,431,1.17,replica discounted,0.907,0.588,,3.96,20,6.989,6,9,0,0.11,0.02,90.77,0
P1102,Generic Product P1102,,8441.94,31.36,4.11,397,1.397,replica refurbished,0.712,0.647,,3.17,22,9.74,12,9,0,1.1,0.01,92.18,1
P1103,Vacuum Cleaner Modern,Home,11968.54,20.36,4.19,412,1.178,refurbished replica,0.666,0.642,,3.96,16,10.535,9,4,0,1.19,0.02,87.03,1
P1104,Beauty Serum Lite,Beauty,2090.09,38.66,3.21,309,1.964,genuine imported,0.737,0.65,,4,25,14.166,4,5,1,1.67,0.01,118.31,1
P1105,Silk Scarf Lite,Fashion,11754.93,23.16,3.95,348,1.166,genuine warranty,0.697,0.763,,3.58,34,7.907,4,11,0,1.54,0.01,99.17,0
P1106,Face Cream Modern,Beauty,3891.36,28.74,4.46,475,1.14,authentic imported,0.69,0.727,,4.89,29,18.089,4,10,0,,0.02,77.32,0
P1107,Cookware Set Premium,Home,26705.13,32.57,3.49,264,1.048,discounted warranty,0.803,0.729,,2.6,36,23.766,4,6,1,2.62,0.03,94.55,1
P1108,Food Processor Lite,Home,4067.69,20.59,4.18,443,0.828,refurbished discounted,0.575,0.73,,4.51,29,9.768,9,10,1,1.33,0.02,72.25,0
P1109,Leather Jacket Lite,Fashion,18889.87,47.33,3.71,415,3.05,premium original,,0.654,,3.45,29,13.463,4,1,1,2.15,0.02,82.7,1
P1110,Portable Speaker Max,Electronics,12830.55,42.9,3.6,505,1.289,authentic genuine,0.739,0.705,,3.79,21,22.835,3,1,1,0.06,0.02,86.25,1
P1111,HD Camera Classic,Electronics,5521.78,54.1,4,406,0.965,premium genuine,0.693,0.606,,3.22,32,7.982,6,1,1,0.87,0.02,110.1,0
P1112,Olive Oil Lite,Grocery,8572.93,28.74,3.98,319,1.244,refurbished discounted,0.774,0.755,,4.53,32,10.534,4,9,0,2.26,0.02,87.36,1
P1113,Running Shoes Pro,Fashion,2888.65,46.32,3.84,402,1.142,imported authentic,0.704,0.56,,4.56,23,19.908,4,4,1,1.36,0.02,89.55,1
P1114,Portable Speaker Premium,Electronics,150.12,45.29,4.35,368,1.112,authentic genuine,0.928,0.618,,3.39,22,5.744,7,7,1,1.59,0.02,81.94,0
P1115,Coffee Beans Lite,Grocery,5285.18,24.37,3.02,484,1.368,premium sealed,0.632,0.764,,4.39,33,23.226,8,7,0,3.56,0,103.8,0
P1116,Cookware Set Pro,Home,18573.68,20.04,3.3,310,1.279,genuine sealed,0.89,0.773,,3.96,33,12.524,5,6,0,1.97,0.01,106.21,1
P1117,Face Cream Pro,Beauty,5523.09,25.94,3.9,330,1.072,genuine imported,0.619,0.683,,3.88,,19.034,8,8,1,,0.02,69.58,1
P1118,Generic Product P1118,,9369.86,41.92,3.61,457,1.539,authentic original,0.786,0.633,,3.11,27,12.667,7,4,0,0.28,0.01,99.09,0
P1119,Designer Handbag Classic,Fashion,5676,43.7,3.37,489,0.991,genuine imported,0.683,0.664,,3.06,33,2.328,3,10,0,1.12,0.01,56.4,1
P1120,Stuffed Animal Lite,Toys,5072.26,26.98,3.73,279,1.383,replica limited,0.724,0.871,,3.67,39,9.659,7,7,1,1.88,0.02,97.31,1
P1121,HD Camera Classic,Electronics,5125.1,50.87,4.36,455,1.181,original imported,0.745,0.672,,4.36,30,7.157,7,4,0,2.17,0.01,104.6,0
P1122,Puzzle Game Lite,Toys,7233.83,28.51,2.53,462,1.3,discounted genuine,0.723,0.62,,3.57,24,20.327,5,5,1,1.59,0.01,108.1,1
P1123,Electric Kettle Pro,Home,3374.51,24.49,3.24,396,1.033,replica limited,0.761,0.499,,3.57,27,5.923,7,6,0,0.26,0.01,110.02,1
P1124,Cashew Nuts Premium,Grocery,6214.27,34.89,2.78,538,1.197,refurbished limited,0.651,0.778,,3.13,24,14.458,7,5,0,1.23,0.01,102.37,0
P1125,Gaming Mouse Classic,Electronics,5952.81,32.18,3.66,398,1.242,original imported,0.662,0.6,,3.6,27,6.461,10,7,0,2.26,0.02,105.29,1
P1126,Robot Toy Classic,Toys,6534.33,43.05,3.67,496,1.072,discounted replica,0.723,0.679,,3.04,22,15.938,7,3,1,1.46,0.03,98.36,1
P1127,Running Shoes Max,Fashion,150.12,54.47,7.82,535,0.919,genuine premium,0.673,0.574,,3.75,32,9.927,9,7,0,1.04,0.01,83.68,0
P1128,HD Camera Premium,Electronics,7787.09,40.24,4.38,400,1.417,authentic sealed,0.665,0.848,,4.26,23,15.769,4,7,0,1.36,0.01,75.16,0
P1129,Denim Jeans Plus,Fashion,8566.55,49.82,3.26,296,1.155,premium sealed,0.877,0.543,,3.87,22,9.484,6,8,0,1.93,0.02,95.29,1
P1130,Cashew Nuts Lite,Grocery,4627.81,52.73,4.63,363,1.067,genuine sealed,0.741,0.653,,3.44,22,4.603,6,3,1,2.33,0.02,83.05,1
P1131,Cotton Shirt Premium,Fashion,150.12,159.33,2.67,518,1.221,discounted warranty,0.743,0.669,,3.78,29,16.404,8,6,1,1.57,0.02,88.69,0
P1132,Blender Classic,Home,9154.48,40.79,0.5,263,1.213,replica refurbished,0.807,0.684,,4.2,20,,8,10,1,1.14,0.02,94.99,1
P1133,Green Tea Lite,Grocery,8862.72,24.68,3.15,621,1.068,discounted genuine,0.733,0.746,,3.79,31,7.622,6,2,1,1.81,0.01,104.92,0
P1134,Pillow Set Max,Home,8016.38,39.2,2.94,177,1.32,imported premium,0.778,0.649,,3.75,23,17.615,6,2,1,0.26,0.01,70.47,0
P1135,Organic Honey Ultra,Grocery,7258.86,38.26,3.61,235,1.281,refurbished discounted,0.684,0.648,,3.95,20,9.525,7,5,1,1.31,0.02,82.37,1
P1136,Food Processor Modern,Home,150.12,50.97,4.42,456,1.347,authentic imported,0.718,1.603,,3.71,39,46.388,7,11,1,1.93,0.03,89.74,1
P1137,Cotton Shirt Premium,Fashion,4676.14,18.48,3.56,,1.234,imported original,0.756,0.561,,3.55,19,5.348,7,6,0,1.11,0.01,75.11,1
P1138,Building Blocks Pro,Toys,7709.3,38.89,2.97,432,1.549,premium authentic,0.743,0.734,,4.01,34,23.439,5,4,1,1.3,0.02,92.13,1
P1139,Robot Toy Plus,Toys,2643.11,45.56,3.65,257,1.06,genuine sealed,0.787,0.714,,3.27,22,13.782,3,2,0,1.44,0.01,96.01,1
P1140,Face Cream Premium,Beauty,13632.97,35.85,2.87,482,1.138,imported original,,0.572,,3.4,33,16.32,3,7,0,0.66,0.01,101.38,0
P1141,Generic Product P1141,,5654.3,12.52,4.25,562,1.286,imported premium,0.74,0.719,,2.91,29,6.862,5,9,0,2.37,0.01,93.47,1
P1142,Stuffed Animal Premium,Toys,4393.67,81.6,3.17,390,0.717,discounted imported,0.684,0.644,,3.02,27,14.904,6,6,0,1.76,0.02,72.68,0
P1143,Leather Jacket Plus,Fashion,7773.51,37.92,3.52,331,1.623,discounted limited,0.67,0.718,,4.03,27,15.299,5,2,0,3.28,0.02,84.42,1
P1144,Electric Kettle Ultra,Home,7452.85,29.32,,349,0.592,refurbished discounted,0.733,0.849,,4.86,29,8.836,4,8,0,0.94,0.02,79.61,1
